Vendedor,Dia da Semana,Data,Vendas,Aberta,Promocao,Feriado Estadual,Feriado Escolar
3,4,2019-08-08,5916,1,0,0,1
4,4,2019-08-08,7481,1,0,0,0
5,4,2019-08-08,3869,1,0,0,1
1,3,2019-08-07,4143,1,0,0,1
2,3,2019-08-07,4467,1,0,0,1
3,3,2019-08-07,5982,1,0,0,1
4,3,2019-08-07,7156,1,0,0,0
5,3,2019-08-07,5198,1,0,0,1
1,2,2019-08-06,3582,1,0,0,1
2,2,2019-08-06,3434,1,0,0,1
3,2,2019-08-06,6166,1,0,0,1
4,2,2019-08-06,7559,1,0,0,0
5,2,2019-08-06,4649,1,0,0,1
1,1,2019-08-05,4086,1,0,0,1
2,1,2019-08-05,4066,1,0,0,1
3,1,2019-08-05,5991,1,0,0,1
4,1,2019-08-05,9408,1,0,0,0
5,1,2019-08-05,4816,1,0,0,1
1,7,2019-08-04,0,0,0,0,1
2,7,2019-08-04,0,0,0,0,0
3,7,2019-08-04,0,0,0,0,0
4,7,2019-08-04,0,0,0,0,0
5,7,2019-08-04,0,0,0,0,0
1,6,2019-08-03,4461,1,0,0,1
2,6,2019-08-03,2641,1,0,0,0
3,6,2019-08-03,4546,1,0,0,0
4,6,2019-08-03,8898,1,0,0,0
5,6,2019-08-03,1778,1,0,0,0
1,5,2019-08-02,4494,1,1,0,1
2,5,2019-08-02,4776,1,1,0,1
3,5,2019-08-02,7610,1,1,0,1
4,5,2019-08-02,10075,1,1,0,1
5,5,2019-08-02,4907,1,1,0,1
1,4,2019-08-01,4994,1,1,0,1
2,4,2019-08-01,5640,1,1,0,1
3,4,2019-08-01,8738,1,1,0,1
4,4,2019-08-01,10622,1,1,0,1
5,4,2019-08-01,6373,1,1,0,1
1,3,2019-07-31,5572,1,1,0,1
2,3,2019-07-31,8295,1,1,0,1
3,3,2019-07-31,10895,1,1,0,1
4,3,2019-07-31,13403,1,1,0,1
5,3,2019-07-31,8061,1,1,0,1
1,2,2019-07-30,5773,1,1,0,1
2,2,2019-07-30,6802,1,1,0,1
3,2,2019-07-30,10451,1,1,0,1
4,2,2019-07-30,10780,1,1,0,1
5,2,2019-07-30,7217,1,1,0,1
1,1,2019-07-29,6290,1,1,0,1
2,1,2019-07-29,7249,1,1,0,1
3,1,2019-07-29,10853,1,1,0,1
4,1,2019-07-29,11092,1,1,0,1
5,1,2019-07-29,8701,1,1,0,1
1,7,2019-07-28,0,0,0,0,1
2,7,2019-07-28,0,0,0,0,0
3,7,2019-07-28,0,0,0,0,0
4,7,2019-07-28,0,0,0,0,0
5,7,2019-07-28,0,0,0,0,0
1,6,2019-07-27,3352,1,0,0,1
2,6,2019-07-27,2059,1,0,0,0
3,6,2019-07-27,3845,1,0,0,0
4,6,2019-07-27,7118,1,0,0,0
5,6,2019-07-27,2321,1,0,0,0
1,5,2019-07-26,4221,1,0,0,1
2,5,2019-07-26,3441,1,0,0,1
3,5,2019-07-26,5283,1,0,0,1
4,5,2019-07-26,6436,1,0,0,1
5,5,2019-07-26,4432,1,0,0,1
1,4,2019-07-25,3502,1,0,0,1
2,4,2019-07-25,3531,1,0,0,1
3,4,2019-07-25,5936,1,0,0,1
4,4,2019-07-25,6893,1,0,0,1
5,4,2019-07-25,4616,1,0,0,1
1,3,2019-07-24,3849,1,0,0,1
2,3,2019-07-24,4282,1,0,0,1
3,3,2019-07-24,5430,1,0,0,1
4,3,2019-07-24,6350,1,0,0,1
5,3,2019-07-24,4865,1,0,0,1
1,2,2019-07-23,3937,1,0,0,1
2,2,2019-07-23,3726,1,0,0,1
3,2,2019-07-23,5723,1,0,0,1
4,2,2019-07-23,5869,1,0,0,1
5,2,2019-07-23,4533,1,0,0,1
1,1,2019-07-22,4149,1,0,0,1
2,1,2019-07-22,3658,1,0,0,1
3,1,2019-07-22,5152,1,0,0,1
4,1,2019-07-22,7070,1,0,0,1
5,1,2019-07-22,4704,1,0,0,1
1,7,2019-07-21,0,0,0,0,1
2,7,2019-07-21,0,0,0,0,0
3,7,2019-07-21,0,0,0,0,0
4,7,2019-07-21,0,0,0,0,0
5,7,2019-07-21,0,0,0,0,0
1,6,2019-07-20,4421,1,0,0,1
2,6,2019-07-20,2670,1,0,0,0
3,6,2019-07-20,4392,1,0,0,0
4,6,2019-07-20,7589,1,0,0,0
5,6,2019-07-20,2231,1,0,0,0
1,5,2019-07-19,4275,1,1,0,1
2,5,2019-07-19,4885,1,1,0,1
3,5,2019-07-19,9174,1,1,0,0
4,5,2019-07-19,8236,1,1,0,1
5,5,2019-07-19,6197,1,1,0,1
1,4,2019-07-18,4904,1,1,0,1
2,4,2019-07-18,5907,1,1,0,1
3,4,2019-07-18,9098,1,1,0,0
4,4,2019-07-18,8088,1,1,0,1
5,4,2019-07-18,6316,1,1,0,1
1,3,2019-07-17,4946,1,1,0,1
2,3,2019-07-17,6219,1,1,0,1
3,3,2019-07-17,9886,1,1,0,0
4,3,2019-07-17,8611,1,1,0,1
5,3,2019-07-17,7126,1,1,0,1
1,2,2019-07-16,5643,1,1,0,1
2,2,2019-07-16,6670,1,1,0,1
3,2,2019-07-16,11756,1,1,0,0
4,2,2019-07-16,9349,1,1,0,1
5,2,2019-07-16,6027,1,1,0,1
1,1,2019-07-15,6377,1,1,0,1
2,1,2019-07-15,8528,1,1,0,1
3,1,2019-07-15,12179,1,1,0,0
4,1,2019-07-15,11658,1,1,0,1
5,1,2019-07-15,9299,1,1,0,1
1,7,2019-07-14,0,0,0,0,1
2,7,2019-07-14,0,0,0,0,0
3,7,2019-07-14,0,0,0,0,0
4,7,2019-07-14,0,0,0,0,0
5,7,2019-07-14,0,0,0,0,0
1,6,2019-07-13,4015,1,0,0,1
2,6,2019-07-13,2838,1,0,0,0
3,6,2019-07-13,4056,1,0,0,0
4,6,2019-07-13,7531,1,0,0,0
5,6,2019-07-13,2451,1,0,0,0
1,5,2019-07-12,4134,1,0,0,1
2,5,2019-07-12,4605,1,0,0,0
3,5,2019-07-12,5769,1,0,0,0
4,5,2019-07-12,7137,1,0,0,1
5,5,2019-07-12,4885,1,0,0,0
1,4,2019-07-11,4053,1,0,0,1
2,4,2019-07-11,4772,1,0,0,0
3,4,2019-07-11,6035,1,0,0,0
4,4,2019-07-11,6653,1,0,0,1
5,4,2019-07-11,4935,1,0,0,0
1,3,2019-07-10,3963,1,0,0,1
2,3,2019-07-10,5244,1,0,0,0
3,3,2019-07-10,6691,1,0,0,0
4,3,2019-07-10,6519,1,0,0,1
5,3,2019-07-10,5038,1,0,0,0
1,2,2019-07-09,4047,1,0,0,1
2,2,2019-07-09,4600,1,0,0,0
3,2,2019-07-09,6097,1,0,0,0
4,2,2019-07-09,6554,1,0,0,1
5,2,2019-07-09,4758,1,0,0,0
1,1,2019-07-08,4475,1,0,0,1
2,1,2019-07-08,4460,1,0,0,0
3,1,2019-07-08,6103,1,0,0,0
4,1,2019-07-08,7976,1,0,0,1
5,1,2019-07-08,4896,1,0,0,0
1,7,2019-07-07,0,0,0,0,1
2,7,2019-07-07,0,0,0,0,0
3,7,2019-07-07,0,0,0,0,0
4,7,2019-07-07,0,0,0,0,0
5,7,2019-07-07,0,0,0,0,0
1,6,2019-07-06,4090,1,0,0,1
2,6,2019-07-06,4504,1,0,0,0
3,6,2019-07-06,4882,1,0,0,0
4,6,2019-07-06,7924,1,0,0,0
5,6,2019-07-06,1957,1,0,0,0
1,5,2019-07-05,4986,1,1,0,0
2,5,2019-07-05,5288,1,1,0,0
3,5,2019-07-05,9257,1,1,0,0
4,5,2019-07-05,8419,1,1,0,1
5,5,2019-07-05,7054,1,1,0,0
1,4,2019-07-04,5701,1,1,0,0
2,4,2019-07-04,5820,1,1,0,0
3,4,2019-07-04,8932,1,1,0,0
4,4,2019-07-04,8899,1,1,0,1
5,4,2019-07-04,6473,1,1,0,0
1,3,2019-07-03,5875,1,1,0,0
2,3,2019-07-03,6527,1,1,0,0
3,3,2019-07-03,9924,1,1,0,0
4,3,2019-07-03,9089,1,1,0,1
5,3,2019-07-03,7100,1,1,0,0
1,2,2019-07-02,5868,1,1,0,0
2,2,2019-07-02,5862,1,1,0,0
3,2,2019-07-02,9158,1,1,0,0
4,2,2019-07-02,9650,1,1,0,1
5,2,2019-07-02,6652,1,1,0,0
1,1,2019-07-01,5614,1,1,0,0
2,1,2019-07-01,6336,1,1,0,0
3,1,2019-07-01,9469,1,1,0,0
4,1,2019-07-01,13203,1,1,0,1
5,1,2019-07-01,9047,1,1,0,0
1,7,2019-06-30,0,0,0,0,0
2,7,2019-06-30,0,0,0,0,0
3,7,2019-06-30,0,0,0,0,0
4,7,2019-06-30,0,0,0,0,0
5,7,2019-06-30,0,0,0,0,0
1,6,2019-06-29,5804,1,0,0,0
2,6,2019-06-29,3687,1,0,0,0
3,6,2019-06-29,6227,1,0,0,0
4,6,2019-06-29,10291,1,0,0,0
5,6,2019-06-29,2460,1,0,0,0
1,5,2019-06-28,4407,1,0,0,0
2,5,2019-06-28,5261,1,0,0,0
3,5,2019-06-28,8280,1,0,0,0
4,5,2019-06-28,9674,1,0,0,1
5,5,2019-06-28,5303,1,0,0,0
1,4,2019-06-27,3593,1,0,0,0
2,4,2019-06-27,4791,1,0,0,0
3,4,2019-06-27,6546,1,0,0,0
4,4,2019-06-27,8181,1,0,0,1
5,4,2019-06-27,4646,1,0,0,0
1,3,2019-06-26,3827,1,0,0,0
2,3,2019-06-26,4869,1,0,0,0
3,3,2019-06-26,5461,1,0,0,0
4,3,2019-06-26,8218,1,0,0,1
5,3,2019-06-26,4511,1,0,0,0
1,2,2019-06-25,4536,1,0,0,0
2,2,2019-06-25,3921,1,0,0,0
3,2,2019-06-25,5414,1,0,0,0
4,2,2019-06-25,8429,1,0,0,1
5,2,2019-06-25,3476,1,0,0,0
1,1,2019-06-24,3549,1,0,0,0
2,1,2019-06-24,4388,1,0,0,0
3,1,2019-06-24,6538,1,0,0,0
4,1,2019-06-24,9187,1,0,0,1
5,1,2019-06-24,4517,1,0,0,0
1,7,2019-06-23,0,0,0,0,0
2,7,2019-06-23,0,0,0,0,0
3,7,2019-06-23,0,0,0,0,0
4,7,2019-06-23,0,0,0,0,0
5,7,2019-06-23,0,0,0,0,0
1,6,2019-06-22,4341,1,0,0,0
2,6,2019-06-22,2566,1,0,0,0
3,6,2019-06-22,4199,1,0,0,0
4,6,2019-06-22,8773,1,0,0,0
5,6,2019-06-22,2250,1,0,0,0
1,5,2019-06-21,5173,1,1,0,0
2,5,2019-06-21,5333,1,1,0,0
3,5,2019-06-21,8739,1,1,0,0
4,5,2019-06-21,9438,1,1,0,1
5,5,2019-06-21,6029,1,1,0,0
1,4,2019-06-20,5011,1,1,0,0
2,4,2019-06-20,4683,1,1,0,0
3,4,2019-06-20,6633,1,1,0,0
4,4,2019-06-20,9545,1,1,0,1
5,4,2019-06-20,5315,1,1,0,0
1,3,2019-06-19,4180,1,1,0,0
2,3,2019-06-19,5708,1,1,0,0
3,3,2019-06-19,7745,1,1,0,0
4,3,2019-06-19,9357,1,1,0,1
5,3,2019-06-19,5594,1,1,0,0
1,2,2019-06-18,4633,1,1,0,0
2,2,2019-06-18,5309,1,1,0,0
3,2,2019-06-18,9065,1,1,0,0
4,2,2019-06-18,9796,1,1,0,0
5,2,2019-06-18,5853,1,1,0,0
1,1,2019-06-17,5337,1,1,0,0
2,1,2019-06-17,7259,1,1,0,0
3,1,2019-06-17,10328,1,1,0,0
4,1,2019-06-17,13108,1,1,0,0
5,1,2019-06-17,8126,1,1,0,0
1,7,2019-06-16,0,0,0,0,0
2,7,2019-06-16,0,0,0,0,0
3,7,2019-06-16,0,0,0,0,0
4,7,2019-06-16,0,0,0,0,0
5,7,2019-06-16,0,0,0,0,0
1,6,2019-06-15,4766,1,0,0,0
2,6,2019-06-15,2724,1,0,0,0
3,6,2019-06-15,4330,1,0,0,0
4,6,2019-06-15,9774,1,0,0,0
5,6,2019-06-15,1970,1,0,0,0
1,5,2019-06-14,4150,1,0,0,0
2,5,2019-06-14,4437,1,0,0,0
3,5,2019-06-14,6440,1,0,0,0
4,5,2019-06-14,8291,1,0,0,0
5,5,2019-06-14,4487,1,0,0,0
1,4,2019-06-13,3661,1,0,0,0
2,4,2019-06-13,3763,1,0,0,0
3,4,2019-06-13,5499,1,0,0,0
4,4,2019-06-13,7680,1,0,0,0
5,4,2019-06-13,4066,1,0,0,0
1,3,2019-06-12,3563,1,0,0,0
2,3,2019-06-12,4638,1,0,0,0
3,3,2019-06-12,5520,1,0,0,0
4,3,2019-06-12,7179,1,0,0,0
5,3,2019-06-12,4230,1,0,0,0
1,2,2019-06-11,3784,1,0,0,0
2,2,2019-06-11,4233,1,0,0,0
3,2,2019-06-11,5592,1,0,0,0
4,2,2019-06-11,7557,1,0,0,0
5,2,2019-06-11,4368,1,0,0,0
1,1,2019-06-10,4291,1,0,0,0
2,1,2019-06-10,3786,1,0,0,0
3,1,2019-06-10,5881,1,0,0,0
4,1,2019-06-10,8917,1,0,0,0
5,1,2019-06-10,4745,1,0,0,0
1,7,2019-06-09,0,0,0,0,0
2,7,2019-06-09,0,0,0,0,0
3,7,2019-06-09,0,0,0,0,0
4,7,2019-06-09,0,0,0,0,0
5,7,2019-06-09,0,0,0,0,0
1,6,2019-06-08,4262,1,0,0,0
2,6,2019-06-08,2246,1,0,0,0
3,6,2019-06-08,4002,1,0,0,0
4,6,2019-06-08,8419,1,0,0,0
5,6,2019-06-08,2163,1,0,0,0
1,5,2019-06-07,4315,1,1,0,0
2,5,2019-06-07,5237,1,1,0,0
3,5,2019-06-07,8351,1,1,0,0
4,5,2019-06-07,9561,1,1,0,0
5,5,2019-06-07,5056,1,1,0,0
1,4,2019-06-06,4881,1,1,0,0
2,4,2019-06-06,4776,1,1,0,0
3,4,2019-06-06,8051,1,1,0,0
4,4,2019-06-06,8695,1,1,0,0
5,4,2019-06-06,5235,1,1,0,0
1,3,2019-06-05,5012,1,1,0,0
2,3,2019-06-05,6682,1,1,0,0
3,3,2019-06-05,7714,1,1,0,0
4,3,2019-06-05,9537,1,1,0,0
5,3,2019-06-05,5349,1,1,0,0
1,2,2019-06-04,5220,1,1,0,0
2,2,2019-06-04,6280,1,1,0,0
3,2,2019-06-04,8935,1,1,0,0
4,2,2019-06-04,10584,1,1,0,0
5,2,2019-06-04,3374,1,1,0,0
1,1,2019-06-03,5422,1,1,0,0
2,1,2019-06-03,6959,1,1,0,0
3,1,2019-06-03,10025,1,1,0,0
4,1,2019-06-03,13444,1,1,0,0
5,1,2019-06-03,0,0,1,0,0
1,7,2019-06-02,0,0,0,0,0
2,7,2019-06-02,0,0,0,0,0
3,7,2019-06-02,0,0,0,0,0
4,7,2019-06-02,0,0,0,0,0
5,7,2019-06-02,0,0,0,0,0
1,6,2019-06-01,5693,1,0,0,0
2,6,2019-06-01,2335,1,0,0,0
3,6,2019-06-01,4947,1,0,0,0
4,6,2019-06-01,11592,1,0,0,0
5,6,2019-06-01,2157,1,0,0,0
1,5,2019-05-31,7893,1,1,0,0
2,5,2019-05-31,5916,1,1,0,0
3,5,2019-05-31,12211,1,1,0,0
4,5,2019-05-31,13064,1,1,0,0
5,5,2019-05-31,6082,1,1,0,0
1,4,2019-05-30,0,0,1,a,0
2,4,2019-05-30,5822,1,1,0,0
3,4,2019-05-30,0,0,1,a,0
4,4,2019-05-30,8975,1,1,0,0
5,4,2019-05-30,5065,1,1,a,0
1,3,2019-05-29,5784,1,1,0,0
2,3,2019-05-29,5345,1,1,0,0
3,3,2019-05-29,9222,1,1,0,0
4,3,2019-05-29,9457,1,1,0,0
5,3,2019-05-29,5334,1,1,0,0
1,2,2019-05-28,4995,1,1,0,0
2,2,2019-05-28,5732,1,1,0,0
3,2,2019-05-28,9168,1,1,0,0
4,2,2019-05-28,9804,1,1,0,0
5,2,2019-05-28,5725,1,1,0,0
1,1,2019-05-27,5519,1,1,0,0
2,1,2019-05-27,6751,1,1,0,0
3,1,2019-05-27,9551,1,1,0,0
4,1,2019-05-27,11293,1,1,0,0
5,1,2019-05-27,6746,1,1,0,0
1,7,2019-05-26,0,0,0,0,0
2,7,2019-05-26,0,0,0,0,0
3,7,2019-05-26,0,0,0,0,0
4,7,2019-05-26,0,0,0,0,0
5,7,2019-05-26,0,0,0,0,0
1,6,2019-05-25,4408,1,0,0,0
2,6,2019-05-25,2823,1,0,0,0
3,6,2019-05-25,4144,1,0,0,0
4,6,2019-05-25,9971,1,0,0,0
5,6,2019-05-25,1668,1,0,0,0
1,5,2019-05-24,4232,1,0,0,0
2,5,2019-05-24,3778,1,0,0,0
3,5,2019-05-24,6220,1,0,0,0
4,5,2019-05-24,7737,1,0,0,0
5,5,2019-05-24,3830,1,0,0,0
1,4,2019-05-23,4030,1,0,0,0
2,4,2019-05-23,3916,1,0,0,0
3,4,2019-05-23,4929,1,0,0,0
4,4,2019-05-23,7078,1,0,0,0
5,4,2019-05-23,3930,1,0,0,0
1,3,2019-05-22,3559,1,0,0,0
2,3,2019-05-22,4663,1,0,0,0
3,3,2019-05-22,5617,1,0,0,0
4,3,2019-05-22,7456,1,0,0,0
5,3,2019-05-22,4381,1,0,0,1
1,2,2019-05-21,4789,1,0,0,0
2,2,2019-05-21,4548,1,0,0,0
3,2,2019-05-21,6829,1,0,0,1
4,2,2019-05-21,9778,1,0,0,1
5,2,2019-05-21,4495,1,0,0,1
1,1,2019-05-20,0,0,0,a,0
2,1,2019-05-20,0,0,0,a,0
3,1,2019-05-20,0,0,0,a,0
4,1,2019-05-20,0,0,0,a,0
5,1,2019-05-20,0,0,0,a,1
1,7,2019-05-19,0,0,0,0,0
2,7,2019-05-19,0,0,0,0,0
3,7,2019-05-19,0,0,0,0,0
4,7,2019-05-19,0,0,0,0,0
5,7,2019-05-19,0,0,0,0,0
1,6,2019-05-18,4413,1,0,0,0
2,6,2019-05-18,2343,1,0,0,0
3,6,2019-05-18,3946,1,0,0,0
4,6,2019-05-18,10853,1,0,0,0
5,6,2019-05-18,1939,1,0,0,0
1,5,2019-05-17,4856,1,1,0,0
2,5,2019-05-17,4582,1,1,0,0
3,5,2019-05-17,7980,1,1,0,0
4,5,2019-05-17,9049,1,1,0,0
5,5,2019-05-17,5354,1,1,0,0
1,4,2019-05-16,4448,1,1,0,0
2,4,2019-05-16,5317,1,1,0,0
3,4,2019-05-16,8081,1,1,0,0
4,4,2019-05-16,8839,1,1,0,0
5,4,2019-05-16,4790,1,1,0,0
1,3,2019-05-15,4790,1,1,0,0
2,3,2019-05-15,6263,1,1,0,0
3,3,2019-05-15,8094,1,1,0,0
4,3,2019-05-15,9446,1,1,0,0
5,3,2019-05-15,5443,1,1,0,0
1,2,2019-05-14,5083,1,1,0,0
2,2,2019-05-14,5913,1,1,0,0
3,2,2019-05-14,8802,1,1,0,0
4,2,2019-05-14,10091,1,1,0,0
5,2,2019-05-14,5587,1,1,0,0
1,1,2019-05-13,6106,1,1,0,0
2,1,2019-05-13,6604,1,1,0,0
3,1,2019-05-13,8836,1,1,0,0
4,1,2019-05-13,12178,1,1,0,0
5,1,2019-05-13,6862,1,1,0,0
1,7,2019-05-12,0,0,0,0,0
2,7,2019-05-12,0,0,0,0,0
3,7,2019-05-12,0,0,0,0,0
4,7,2019-05-12,0,0,0,0,0
5,7,2019-05-12,0,0,0,0,0
1,6,2019-05-11,5064,1,0,0,0
2,6,2019-05-11,2702,1,0,0,0
3,6,2019-05-11,6103,1,0,0,0
4,6,2019-05-11,10399,1,0,0,0
5,6,2019-05-11,1788,1,0,0,0
1,5,2019-05-10,5409,1,0,0,0
2,5,2019-05-10,4888,1,0,0,1
3,5,2019-05-10,7821,1,0,0,0
4,5,2019-05-10,10624,1,0,0,1
5,5,2019-05-10,4937,1,0,0,1
1,4,2019-05-09,0,0,0,a,0
2,4,2019-05-09,0,0,0,a,0
3,4,2019-05-09,0,0,0,a,0
4,4,2019-05-09,0,0,0,a,0
5,4,2019-05-09,0,0,0,a,0
1,3,2019-05-08,5230,1,0,0,0
2,3,2019-05-08,5605,1,0,0,0
3,3,2019-05-08,6866,1,0,0,0
4,3,2019-05-08,9078,1,0,0,0
5,3,2019-05-08,4680,1,0,0,0
1,2,2019-05-07,4624,1,0,0,0
2,2,2019-05-07,4131,1,0,0,0
3,2,2019-05-07,6048,1,0,0,0
4,2,2019-05-07,8175,1,0,0,0
5,2,2019-05-07,3961,1,0,0,0
1,1,2019-05-06,4568,1,0,0,0
2,1,2019-05-06,3840,1,0,0,0
3,1,2019-05-06,6092,1,0,0,0
4,1,2019-05-06,7915,1,0,0,0
5,1,2019-05-06,3895,1,0,0,0
1,7,2019-05-05,0,0,0,0,0
2,7,2019-05-05,0,0,0,0,0
3,7,2019-05-05,0,0,0,0,0
4,7,2019-05-05,0,0,0,0,0
5,7,2019-05-05,0,0,0,0,0
1,6,2019-05-04,5912,1,0,0,0
2,6,2019-05-04,2260,1,0,0,0
3,6,2019-05-04,4732,1,0,0,0
4,6,2019-05-04,9713,1,0,0,0
5,6,2019-05-04,1922,1,0,0,0
1,5,2019-05-03,6027,1,1,0,0
2,5,2019-05-03,5938,1,1,0,0
3,5,2019-05-03,9198,1,1,0,0
4,5,2019-05-03,11335,1,1,0,0
5,5,2019-05-03,5531,1,1,0,0
1,4,2019-05-02,6486,1,1,0,0
2,4,2019-05-02,6699,1,1,0,0
3,4,2019-05-02,9884,1,1,0,0
4,4,2019-05-02,12976,1,1,0,0
5,4,2019-05-02,6347,1,1,0,0
1,3,2019-05-01,0,0,1,a,0
2,3,2019-05-01,0,0,1,a,0
3,3,2019-05-01,0,0,1,a,0
4,3,2019-05-01,0,0,1,a,0
5,3,2019-05-01,0,0,1,a,0
1,2,2019-04-30,5925,1,1,0,0
2,2,2019-04-30,6872,1,1,0,0
3,2,2019-04-30,11641,1,1,0,0
4,2,2019-04-30,14870,1,1,0,0
5,2,2019-04-30,6387,1,1,0,0
1,1,2019-04-29,5821,1,1,0,0
2,1,2019-04-29,6707,1,1,0,0
3,1,2019-04-29,9036,1,1,0,0
4,1,2019-04-29,11140,1,1,0,0
5,1,2019-04-29,6967,1,1,0,0
1,7,2019-04-28,0,0,0,0,0
2,7,2019-04-28,0,0,0,0,0
3,7,2019-04-28,0,0,0,0,0
4,7,2019-04-28,0,0,0,0,0
5,7,2019-04-28,0,0,0,0,0
1,6,2019-04-27,5726,1,0,0,0
2,6,2019-04-27,2134,1,0,0,0
3,6,2019-04-27,3773,1,0,0,0
4,6,2019-04-27,9752,1,0,0,0
5,6,2019-04-27,1428,1,0,0,0
1,5,2019-04-26,4841,1,1,0,0
2,5,2019-04-26,4914,1,1,0,0
3,5,2019-04-26,7194,1,1,0,0
4,5,2019-04-26,8593,1,1,0,0
5,5,2019-04-26,4228,1,1,0,0
1,4,2019-04-25,3939,1,1,0,0
2,4,2019-04-25,4689,1,1,0,0
3,4,2019-04-25,7232,1,1,0,0
4,4,2019-04-25,7985,1,1,0,0
5,4,2019-04-25,4775,1,1,0,0
1,3,2019-04-24,4309,1,1,0,0
2,3,2019-04-24,6260,1,1,0,0
3,3,2019-04-24,8041,1,1,0,0
4,3,2019-04-24,7496,1,1,0,0
5,3,2019-04-24,5076,1,1,0,0
1,2,2019-04-23,4492,1,1,0,0
2,2,2019-04-23,5775,1,1,0,0
3,2,2019-04-23,8294,1,1,0,0
4,2,2019-04-23,9166,1,1,0,0
5,2,2019-04-23,4859,1,1,0,0
1,1,2019-04-22,5672,1,1,0,0
2,1,2019-04-22,6774,1,1,0,0
3,1,2019-04-22,8979,1,1,0,0
4,1,2019-04-22,11138,1,1,0,0
5,1,2019-04-22,6458,1,1,0,0
1,7,2019-04-21,0,0,0,0,0
2,7,2019-04-21,0,0,0,0,0
3,7,2019-04-21,0,0,0,0,0
4,7,2019-04-21,0,0,0,0,0
5,7,2019-04-21,0,0,0,0,0
1,6,2019-04-20,4350,1,0,0,0
2,6,2019-04-20,2701,1,0,0,0
3,6,2019-04-20,4007,1,0,0,0
4,6,2019-04-20,8749,1,0,0,0
5,6,2019-04-20,2152,1,0,0,0
1,5,2019-04-19,4303,1,0,0,0
2,5,2019-04-19,3525,1,0,0,0
3,5,2019-04-19,5608,1,0,0,0
4,5,2019-04-19,7287,1,0,0,0
5,5,2019-04-19,3596,1,0,0,0
1,4,2019-04-18,2952,1,0,0,0
2,4,2019-04-18,3516,1,0,0,0
3,4,2019-04-18,5399,1,0,0,0
4,4,2019-04-18,6390,1,0,0,0
5,4,2019-04-18,3280,1,0,0,0
1,3,2019-04-17,3649,1,0,0,0
2,3,2019-04-17,4776,1,0,0,0
3,3,2019-04-17,5320,1,0,0,0
4,3,2019-04-17,6154,1,0,0,0
5,3,2019-04-17,3636,1,0,0,0
1,2,2019-04-16,3357,1,0,0,0
2,2,2019-04-16,4059,1,0,0,0
3,2,2019-04-16,5092,1,0,0,0
4,2,2019-04-16,6559,1,0,0,0
5,2,2019-04-16,3367,1,0,0,0
1,1,2019-04-15,3941,1,0,0,0
2,1,2019-04-15,3850,1,0,0,0
3,1,2019-04-15,5295,1,0,0,0
4,1,2019-04-15,7181,1,0,0,0
5,1,2019-04-15,3344,1,0,0,0
1,7,2019-04-14,0,0,0,0,0
2,7,2019-04-14,0,0,0,0,0
3,7,2019-04-14,0,0,0,0,0
4,7,2019-04-14,0,0,0,0,0
5,7,2019-04-14,0,0,0,0,0
1,6,2019-04-13,4773,1,0,0,0
2,6,2019-04-13,2561,1,0,0,0
3,6,2019-04-13,3765,1,0,0,0
4,6,2019-04-13,9901,1,0,0,0
5,6,2019-04-13,1515,1,0,0,0
1,5,2019-04-12,5263,1,1,0,0
2,5,2019-04-12,4334,1,1,0,0
3,5,2019-04-12,8866,1,1,0,0
4,5,2019-04-12,9492,1,1,0,0
5,5,2019-04-12,4767,1,1,0,0
1,4,2019-04-11,4366,1,1,0,0
2,4,2019-04-11,5301,1,1,0,0
3,4,2019-04-11,7959,1,1,0,0
4,4,2019-04-11,8764,1,1,0,0
5,4,2019-04-11,4509,1,1,0,0
1,3,2019-04-10,4903,1,1,0,0
2,3,2019-04-10,6520,1,1,0,0
3,3,2019-04-10,8414,1,1,0,0
4,3,2019-04-10,8798,1,1,0,0
5,3,2019-04-10,5698,1,1,0,0
1,2,2019-04-09,5514,1,1,0,0
2,2,2019-04-09,6574,1,1,0,0
3,2,2019-04-09,9416,1,1,0,0
4,2,2019-04-09,9238,1,1,0,0
5,2,2019-04-09,5204,1,1,0,0
1,1,2019-04-08,6046,1,1,0,0
2,1,2019-04-08,6696,1,1,0,0
3,1,2019-04-08,9781,1,1,0,0
4,1,2019-04-08,10943,1,1,0,0
5,1,2019-04-08,6817,1,1,0,0
1,7,2019-04-07,0,0,0,0,0
2,7,2019-04-07,0,0,0,0,0
3,7,2019-04-07,0,0,0,0,0
4,7,2019-04-07,0,0,0,0,0
5,7,2019-04-07,0,0,0,0,0
1,6,2019-04-06,5075,1,0,0,0
2,6,2019-04-06,2461,1,0,0,0
3,6,2019-04-06,4656,1,0,0,0
4,6,2019-04-06,9985,1,0,0,0
5,6,2019-04-06,1571,1,0,0,0
1,5,2019-04-05,4390,1,0,0,1
2,5,2019-04-05,3872,1,0,0,1
3,5,2019-04-05,6197,1,0,0,1
4,5,2019-04-05,8264,1,0,0,1
5,5,2019-04-05,3949,1,0,0,1
1,4,2019-04-04,4293,1,0,0,1
2,4,2019-04-04,4114,1,0,0,1
3,4,2019-04-04,6663,1,0,0,1
4,4,2019-04-04,8692,1,0,0,1
5,4,2019-04-04,3875,1,0,0,1
1,3,2019-04-03,4625,1,0,0,1
2,3,2019-04-03,4250,1,0,0,1
3,3,2019-04-03,5704,1,0,0,1
4,3,2019-04-03,8922,1,0,0,1
5,3,2019-04-03,4247,1,0,0,1
1,2,2019-04-02,5484,1,0,0,1
